Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
ICICI Prudential Commodities Fund - Direct Plan - GrowthSectoral/Thematic,-,318.39,9.56%,21.15%,48.58%,95.83%,58.50%,196.16%,-,-,-,-,-0.93%,2.29%,-2.18%,2.86%,-1.59%,0.40%,-,-,-,-,-,-,-0.92%,6.65%,18.11%,3.38%,18.22%,-16.90%,6.07%,4.07%,3.63%,3.61%,9.25%,-,6.40%,17.40%,18.67%,8.94%,-,-,-,-,-,-,-,-,1/125,1/124,1/123,1/117,1/122,1/114,0/0,0/0,0/0,0/0,16.45,0.68,0.52,2.82,0.13,606.00%,101.10%,23,-,-,-,-1.10%,-,312.215,2.27%,10-May-21,312.215,10-May-21,187.4055,19-May-20,96.00%,-,-,-,-
ICICI Prudential Commodities Fund - Regular Plan - GrowthSectoral/Thematic,-,318.39,9.55%,20.99%,48.09%,94.30%,57.75%,191.76%,-,-,-,-,-0.93%,2.47%,-1.98%,2.96%,-1.49%,0.21%,-,-,-,-,-,-,-0.75%,7.04%,18.56%,3.78%,18.69%,-16.54%,6.49%,5.11%,3.96%,3.98%,9.68%,-,6.97%,19.29%,20.36%,9.50%,-,-,-,-,-,-,-,-,1/112,1/111,1/110,1/104,1/109,1/101,0/0,0/0,0/0,0/0,19.15,0.84,0.27,-1.79,0.06,606.00%,101.10%,23,-,-,-,-1.10%,-,291.0944,2.26%,10-May-21,291.0944,10-May-21,176.327,19-May-20,94.18%,-,-,-,-
Quant Consumption Fund - Direct Plan - GrowthSectoral/Thematic,-,7.28,7.63%,9.53%,21.58%,51.08%,27.77%,115.05%,38.36%,20.73%,22.62%,-,0.19%,-2.54%,0.96%,2.47%,-2.58%,4.75%,-,-,-,-,-,-,-2.09%,21.65%,18.71%,3.82%,23.89%,-31.29%,1.12%,-5.45%,4.98%,3.91%,5.69%,-6.87%,20.18%,3.06%,3.03%,-19.50%,45.27%,8.79%,-0.16%,80.84%,-7.42%,18.72%,-21.86%,9.77%,3/125,4/124,2/123,2/117,2/122,2/114,7/105,13/90,8/87,54/69,26.34,0.85,0.36,0.88,0.11,645.00%,100.40%,32,-,-,-,-0.40%,-,245.2056,2.45%,10-May-21,245.2056,10-May-21,147.237,19-May-20,72.78%,84.62%,87.19%,95.92%,145.95%
Quant Consumption Fund - GrowthSectoral/Thematic,-,7.28,7.61%,9.51%,21.44%,50.93%,27.70%,113.89%,36.86%,19.62%,21.50%,12.55%,0.29%,-2.43%,1.14%,2.67%,-2.48%,1.10%,-,-,-,-,-,-,-1.96%,22.03%,19.07%,4.12%,24.26%,-31.08%,1.41%,-5.18%,5.29%,4.23%,6.04%,-6.55%,20.72%,4.31%,4.28%,-18.33%,47.87%,10.64%,1.39%,82.45%,-7.56%,-,-,-,4/112,4/111,2/110,2/104,2/109,2/101,7/92,13/77,9/74,0/0,18.71,0.69,1.04,4.4,0.28,645.00%,100.40%,32,-,-,-,-0.40%,-,223.9205,2.44%,10-May-21,223.9205,10-May-21,135.9511,19-May-20,72.59%,85.88%,89.57%,99.96%,-
Quant Infrastructure Fund - GrowthSectoral/Thematic,-,10.25,7.40%,11.22%,30.19%,67.53%,40.70%,153.20%,38.11%,20.54%,20.23%,8.59%,2.27%,0.21%,2.31%,1.01%,-1.21%,5.56%,5.77%,0.39%,4.10%,1.90%,7.72%,3.07%,1.99%,11.14%,20.69%,32.57%,27.02%,-19.38%,1.88%,2.26%,-2.87%,6.79%,-8.05%,7.56%,14.88%,58.62%,9.64%,16.06%,22.35%,-3.42%,10.72%,21.24%,49.42%,3.67%,-21.80%,16.58%,84/112,109/111,39/110,33/104,47/109,3/101,5/92,1/77,3/74,0/0,20.4,0.92,0.4,0.28,0.09,220.00%,99.99%,29,-,-,-,0.01%,-,171.5666,1.86%,10-May-21,171.5666,10-May-21,104.6951,19-May-20,60.89%,68.22%,66.27%,73.50%,-
SBI PSU Fund - Direct Plan - GrowthSectoral/Thematic,-,288.91,7.13%,10.81%,14.78%,38.22%,25.55%,56.31%,9.05%,2.41%,7.87%,-,3.85%,1.67%,1.47%,9.12%,-1.98%,5.68%,9.84%,-0.13%,-1.38%,2.96%,2.82%,4.73%,1.70%,24.00%,24.87%,1.29%,28.67%,-34.52%,-0.64%,-9.73%,1.95%,4.02%,1.31%,-9.17%,28.28%,5.49%,-6.41%,-26.02%,58.67%,9.19%,-0.99%,42.83%,-11.31%,10.04%,-19.72%,-,11/125,3/124,4/123,3/117,3/122,4/114,19/105,24/90,4/87,25/69,17.34,-,0.61,-,0.22,220.00%,99.99%,29,-,-,-,0.01%,-,318.8524,0.93%,10-May-21,334.061,03-Mar-21,156.6,22-May-20,59.82%,66.34%,63.70%,69.33%,162.43%
SBI PSU Fund - Regular Plan - GrowthSectoral/Thematic,1,288.91,7.11%,10.71%,14.50%,37.60%,25.11%,55.12%,8.32%,1.63%,7.12%,1.83%,1.56%,-2.39%,-4.79%,3.38%,-3.81%,5.38%,21.25%,6.03%,-8.00%,6.17%,-0.18%,6.75%,1.82%,24.32%,25.17%,1.57%,29.11%,-34.42%,-0.39%,-9.30%,2.22%,4.35%,1.54%,-8.90%,28.81%,6.58%,-4.66%,-25.03%,61.51%,10.95%,0.28%,44.71%,-11.14%,-,-,-,9/112,3/111,4/110,3/104,3/109,4/101,18/92,18/77,4/74,0/0,22.97,9.94,0.28,-16.84,0.01,-,99.99%,48,-,-,-,0.01%,-,158.9503,1.86%,10-May-21,158.9503,10-May-21,97.9184,19-May-20,53.79%,69.16%,74.66%,84.14%,-
Quant Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,-,10.25,7.09%,10.97%,29.93%,67.17%,40.35%,153.74%,39.55%,21.60%,20.99%,-,3.89%,1.70%,1.49%,9.14%,-1.95%,5.70%,9.89%,-0.12%,-1.35%,3.02%,2.81%,4.73%,3.00%,1.04%,24.63%,5.32%,14.95%,-,-,-,-,-,-,-,4.84%,34.00%,-,-,-,-,-,-,-,-,-,-,2/112,6/111,6/110,7/104,7/109,5/101,13/92,14/77,6/74,0/0,17.13,0.85,0.2,0.39,0.04,-,99.99%,48,-,-,-,0.01%,-,301.7637,0.93%,10-May-21,316.6012,03-Mar-21,149.2596,22-May-20,53.27%,68.09%,73.03%,80.82%,142.61%
Aditya Birla Sun Life PSU Equity Fund - Regular Plan - GrowthSectoral/Thematic,-,614.03,6.69%,8.12%,11.71%,40.12%,23.55%,63.34%,-,-,-,-,2.29%,0.30%,2.36%,1.01%,-1.17%,5.62%,5.84%,0.44%,4.15%,1.99%,7.82%,3.26%,3.23%,1.47%,25.11%,5.78%,15.49%,-,-,-,-,-,-,-,5.50%,35.90%,-,-,-,-,-,-,-,-,-,-,2/125,6/124,7/123,7/117,8/122,5/114,11/105,15/90,5/87,32/69,22.41,0.86,0.99,3.61,0.26,-,99.89%,38,-,-,-,0.11%,-,132.0112,1.53%,10-May-21,134.0513,04-Mar-21,72.1135,18-May-20,52.61%,75.57%,79.59%,92.08%,-
Aditya Birla Sun Life PSU Equity Fund - Direct Plan - GrowthSectoral/Thematic,-,614.03,6.68%,8.26%,12.26%,41.64%,24.50%,66.42%,-,-,-,-,1.57%,-2.38%,-4.74%,3.46%,-3.78%,5.48%,21.35%,6.11%,-7.92%,6.25%,-0.13%,6.80%,1.34%,2.68%,-,-,-,-,-,-,-,-,-,-,5.37%,0.20%,-,-,-,-,-,-,-,-,-,-,80/112,107/111,30/110,34/104,35/109,6/101,6/92,3/77,1/74,0/0,22.51,0.96,0.17,-3.57,0.04,-,99.89%,38,-,-,-,0.11%,-,125.5857,1.53%,10-May-21,127.6583,04-Mar-21,68.9775,18-May-20,52.31%,73.96%,76.98%,87.35%,178.97%
SBI Magnum COMMA Fund - Direct Plan - GrowthSectoral/Thematic,-,353.49,6.46%,12.66%,29.58%,52.50%,36.76%,109.62%,36.38%,18.64%,22.73%,-,1.38%,-0.89%,0.28%,3.27%,0.22%,5.13%,10.94%,3.66%,-0.28%,4.05%,6.36%,5.53%,1.34%,2.68%,-,-,-,-,-,-,-,-,-,-,5.96%,0.10%,-,-,-,-,-,-,-,-,-,-,6/125,2/124,3/123,6/117,4/122,6/114,14/105,17/90,3/87,45/69,19.89,0.72,0.28,-2.42,0.08,-,99.67%,48,-,-,-,0.33%,-,983,0.18%,10-May-21,1007.68,09-Mar-21,692.29,18-May-20,49.87%,70.06%,78.13%,88.41%,-
SBI Magnum COMMA Fund - Regular Plan - GrowthSectoral/Thematic,1,353.49,6.44%,12.60%,29.39%,52.06%,36.47%,108.41%,35.61%,17.81%,21.87%,10.26%,1.32%,-0.90%,0.21%,3.22%,0.15%,5.02%,10.84%,3.59%,-0.28%,3.88%,6.39%,5.56%,1.52%,3.08%,-,-,-,-,-,-,-,-,-,-,18.58%,27.42%,1.36%,-22.95%,55.99%,0.16%,-0.25%,53.71%,-8.24%,16.00%,-31.86%,6.40%,6/112,2/111,3/110,5/104,4/109,7/101,14/92,15/77,5/74,0/0,27.41,1.2,0.22,-3.23,0.05,-,99.67%,48,-,-,-,0.33%,-,53.902,3.24%,07-May-21,53.902,07-May-21,23.584,18-May-20,48.53%,67.00%,73.46%,80.15%,-
Tata Resources & Energy Fund - Direct Plan - GrowthSectoral/Thematic,-,72.8,6.21%,9.26%,23.45%,50.27%,33.20%,101.02%,39.22%,22.00%,21.48%,-,-0.39%,-0.12%,1.22%,-0.03%,1.29%,8.00%,6.39%,2.98%,5.41%,0.93%,17.42%,5.43%,1.52%,3.08%,-,-,-,-,-,-,-,-,-,-,19.13%,27.67%,2.59%,-22.05%,58.13%,1.60%,1.22%,54.95%,-8.29%,-,-,-,91/125,116/124,33/123,37/117,38/122,7/114,6/105,4/90,1/87,4/69,20.54,-,0.93,-,0.25,-,99.65%,30,-,-,-,0.35%,-,254.6497,0.68%,10-May-21,254.6497,10-May-21,165.4242,19-May-20,45.53%,45.13%,39.95%,39.46%,-
Tata Resources & Energy Fund - GrowthSectoral/Thematic,-,72.8,6.18%,9.12%,22.99%,49.20%,32.45%,97.89%,36.98%,20.01%,19.44%,-,1.87%,-0.83%,-2.20%,3.15%,-0.64%,8.15%,12.61%,4.73%,0.61%,4.59%,5.85%,5.57%,3.94%,14.96%,16.53%,13.68%,20.79%,-19.80%,0.74%,-4.24%,-0.45%,5.90%,-2.00%,-8.51%,5.93%,14.26%,14.61%,-1.00%,39.40%,7.18%,6.80%,50.58%,3.86%,45.99%,-14.49%,28.49%,104/125,122/124,40/123,35/117,46/122,8/114,16/105,5/90,7/87,0/0,17.73,0.83,0.42,3.92,0.09,-,99.65%,30,-,-,-,0.35%,-,126.8972,1.35%,10-May-21,135.3592,17-Feb-21,67.8905,18-May-20,45.41%,72.42%,81.05%,119.75%,-
ICICI Prudential India Opportunities Fund - Direct Plan - GrowthSectoral/Thematic,-,3563.7,5.68%,7.35%,13.23%,51.78%,27.37%,85.73%,19.17%,-,-,-,-2.32%,1.08%,-6.25%,-0.18%,3.40%,4.33%,8.46%,5.46%,-2.24%,3.05%,8.10%,6.42%,4.05%,15.33%,16.94%,14.02%,21.14%,-19.56%,1.05%,-3.87%,-0.12%,6.26%,-1.75%,-8.27%,18.24%,11.89%,-4.81%,-21.96%,52.71%,1.05%,-1.99%,67.29%,-4.45%,35.24%,-34.98%,9.75%,92/112,110/111,34/110,31/104,42/109,8/101,15/92,4/77,2/74,0/0,15.27,0.66,0.38,2.94,0.09,-,99.61%,35,-,-,0.01%,0.38%,-,50.793,3.24%,07-May-21,50.793,07-May-21,22.46,18-May-20,44.60%,43.49%,37.70%,35.24%,71.62%
ICICI Prudential India Opportunities Fund - GrowthSectoral/Thematic,-,3563.7,5.67%,7.25%,12.81%,50.89%,26.77%,82.90%,17.33%,-,-,-,3.54%,-1.95%,-2.67%,7.37%,1.23%,7.94%,15.98%,4.15%,-8.00%,5.68%,-0.43%,7.08%,0.24%,4.87%,21.68%,5.67%,20.57%,-25.21%,6.60%,3.13%,1.22%,2.90%,5.64%,-4.79%,10.71%,13.48%,25.07%,4.95%,13.47%,-1.43%,0.25%,1.33%,34.77%,16.35%,7.86%,4.90%,7/112,8/111,5/110,8/104,5/109,9/101,10/92,12/77,7/74,0/0,17.91,0.82,1.16,7.81,0.25,-,99.61%,35,-,-,0.01%,0.38%,-,238.046,0.68%,10-May-21,238.046,10-May-21,155.7878,19-May-20,44.58%,70.87%,78.71%,114.66%,231.84%
DSP Natural Resources and New Energy Fund - Direct Plan - GrowthSectoral/Thematic,5,588.74,5.62%,11.51%,28.73%,65.71%,39.86%,122.83%,28.09%,15.04%,22.79%,-,-0.37%,-0.07%,1.29%,0.03%,1.36%,8.08%,6.46%,3.06%,5.49%,1.02%,17.52%,5.51%,0.97%,17.59%,27.58%,2.68%,26.49%,-31.69%,3.20%,-10.98%,0.55%,4.43%,2.52%,-5.56%,12.31%,14.70%,8.12%,-4.90%,27.69%,5.06%,-1.61%,29.48%,5.69%,24.34%,-18.41%,12.41%,36/112,74/111,28/110,4/104,6/109,10/101,53/92,72/77,33/74,0/0,17.98,0.86,0.54,6.07,0.11,-,99.52%,41,-,-,-,0.48%,-,116.2955,1.34%,10-May-21,124.3804,17-Feb-21,62.8881,18-May-20,42.86%,46.84%,-,-,-
DSP Natural Resources and New Energy Fund - Regular Plan - GrowthSectoral/Thematic,5,588.74,5.60%,11.41%,28.36%,64.77%,39.28%,120.43%,26.82%,13.98%,21.75%,13.36%,1.88%,-0.78%,-2.14%,3.20%,-0.58%,8.22%,12.69%,4.81%,0.68%,4.68%,5.95%,5.67%,4.76%,5.00%,9.87%,4.37%,15.69%,-13.90%,7.16%,3.42%,1.86%,8.04%,-15.06%,13.39%,25.55%,0.59%,17.84%,-7.69%,6.28%,11.05%,-5.71%,6.60%,11.77%,15.53%,-13.53%,16.28%,96/125,123/124,63/123,61/117,70/122,10/114,15/105,2/90,6/87,2/69,19.84,1.01,0.28,1.29,0.06,-,99.52%,41,-,-,-,0.48%,-,910.98,0.17%,10-May-21,935.24,09-Mar-21,647.09,18-May-20,42.56%,40.88%,38.92%,40.98%,-
ICICI Prudential Quant Fund - Direct Plan - GrowthSectoral/Thematic,-,54.02,5.32%,5.49%,10.93%,-,25.68%,-,-,-,-,-,-2.30%,1.12%,-6.19%,-0.13%,3.45%,4.39%,8.51%,5.51%,-2.19%,3.10%,8.15%,6.47%,3.76%,6.71%,22.48%,7.62%,21.85%,-28.04%,7.51%,-2.74%,-1.33%,4.36%,-3.12%,1.11%,6.35%,15.65%,16.19%,0.11%,41.09%,8.34%,7.73%,51.85%,4.21%,-,-,-,77/112,100/111,42/110,12/104,16/109,11/101,78/92,77/77,73/74,0/0,20.18,0.88,0.59,5.66,0.14,16.00%,99.44%,39,-,-,-,0.56%,-,68.1909,2.05%,10-May-21,68.1909,10-May-21,31.3898,19-May-20,42.15%,40.16%,37.77%,38.71%,79.61%
ICICI Prudential Quant Fund - Regular Plan - GrowthSectoral/Thematic,-,54.02,5.25%,5.42%,10.68%,-,25.28%,-,-,-,-,-,3.56%,-1.87%,-2.58%,7.45%,1.31%,8.03%,16.07%,4.23%,-7.93%,5.78%,-0.34%,7.17%,7.53%,16.71%,16.98%,7.51%,12.15%,-29.25%,4.83%,0.13%,3.49%,5.30%,-15.95%,8.39%,20.63%,12.75%,-4.20%,-21.24%,54.01%,1.64%,-1.17%,68.81%,-4.66%,-,-,-,9/125,15/124,6/123,10/117,6/122,11/114,28/105,31/90,16/87,0/0,20.44,0.97,0.28,-2.95,0.06,16.00%,99.44%,39,-,-,-,0.56%,-,64.5899,2.05%,10-May-21,64.5899,10-May-21,29.9008,19-May-20,42.10%,67.68%,78.48%,118.87%,-
SBI Healthcare Opportunities Fund - Direct Plan - GrowthSectoral/Thematic,-,1563.95,4.71%,9.48%,10.66%,31.60%,14.28%,63.02%,39.25%,24.46%,11.41%,-,3.63%,-1.98%,-4.49%,7.35%,-1.78%,4.89%,20.79%,1.94%,-6.53%,7.78%,2.20%,9.36%,0.37%,5.14%,22.05%,6.00%,20.96%,-24.99%,6.92%,3.44%,1.49%,3.13%,5.88%,-4.54%,11.00%,14.43%,25.60%,5.45%,14.03%,-0.96%,0.76%,1.86%,36.00%,-,-,-,41/125,82/124,29/123,4/117,7/122,12/114,62/105,83/90,45/87,61/69,19.61,-,0.1,-,0.02,-,99.43%,39,-,-,-,0.57%,-,68.6,1.78%,10-May-21,68.6,10-May-21,35.22,18-May-20,41.70%,44.55%,-,-,-
SBI Healthcare Opportunities Fund - Regular Plan - GrowthSectoral/Thematic,-,1563.95,4.69%,9.37%,10.36%,30.86%,13.82%,61.18%,37.76%,23.11%,10.15%,17.60%,1.60%,-2.91%,4.24%,-2.32%,-3.07%,7.25%,8.53%,-1.41%,-3.71%,0.47%,1.60%,1.71%,1.05%,17.80%,27.84%,2.87%,26.71%,-31.58%,3.37%,-10.80%,0.76%,4.51%,2.70%,-5.40%,12.47%,15.11%,8.69%,-4.42%,28.41%,5.55%,-1.07%,30.18%,4.88%,-,-,-,12/112,19/111,25/110,9/104,14/109,12/101,60/92,52/77,49/74,0/0,25.25,2.27,-0.31,-19.09,-0.03,-,99.43%,39,-,-,-,0.57%,-,64.93,1.77%,10-May-21,64.93,10-May-21,33.5,18-May-20,41.38%,63.86%,73.15%,118.70%,-
ICICI Prudential Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,2,1376.77,4.65%,5.55%,10.43%,49.33%,24.95%,90.94%,15.26%,7.60%,12.89%,-,1.77%,-0.39%,5.49%,1.98%,-0.34%,10.73%,6.01%,1.82%,11.78%,5.43%,23.88%,5.02%,4.85%,5.17%,10.07%,4.71%,15.87%,-13.76%,7.27%,3.51%,1.96%,8.20%,-14.94%,13.50%,25.74%,0.88%,18.01%,-7.38%,6.76%,11.54%,-5.53%,7.36%,12.50%,-,-,-,48/112,75/111,54/110,10/104,18/109,13/101,63/92,66/77,61/74,0/0,21.21,-,0.02,-,0.01,-,99.41%,43,-,-,-,0.59%,-,107.5955,0.94%,10-May-21,111.2133,15-Feb-21,57.7088,18-May-20,41.23%,41.57%,32.47%,20.80%,-
ICICI Prudential Infrastructure Fund - GrowthSectoral/Thematic,2,1376.77,4.64%,5.53%,10.31%,48.99%,24.75%,89.97%,14.64%,6.94%,12.12%,8.44%,5.64%,-0.89%,-2.04%,13.34%,-0.51%,8.54%,15.56%,0.38%,-9.05%,8.80%,1.17%,7.14%,3.81%,6.82%,22.59%,7.71%,21.96%,-27.98%,7.61%,-2.66%,-1.25%,4.51%,-2.99%,1.22%,3.55%,12.54%,5.73%,-3.33%,39.54%,-2.76%,18.63%,73.17%,10.96%,-,-,-,87/125,111/124,47/123,15/117,20/122,13/114,89/105,90/90,85/87,66/69,21.21,-,0.02,-,0.01,-,99.41%,43,-,-,-,0.59%,-,250.1881,0.4%,10-May-21,252.3719,31-Mar-21,180.3517,18-May-20,41.14%,65.70%,75.50%,112.82%,220.31%
Nippon India Pharma Fund - Direct Plan - GrowthSectoral/Thematic,-,4811.57,4.52%,9.24%,12.85%,34.06%,15.44%,62.43%,41.84%,29.27%,17.76%,-,5.63%,-0.92%,-2.05%,13.29%,-0.55%,8.48%,15.51%,0.35%,-9.08%,8.74%,1.13%,7.11%,7.58%,16.83%,17.11%,7.48%,12.30%,-29.21%,4.93%,0.47%,3.58%,5.38%,-15.88%,8.49%,15.35%,60.19%,10.74%,17.22%,23.27%,-2.81%,11.45%,22.41%,50.28%,-,-,-,15/125,22/124,25/123,11/117,16/122,14/114,66/105,60/90,58/87,56/69,22.4,0.88,-0.05,-4.63,-0.01,-,99.30%,35,-,-,-,0.70%,-,146.9112,0.68%,10-May-21,151.1458,15-Feb-21,87.3402,18-May-20,40.96%,41.73%,38.08%,36.25%,-
Nippon India Pharma Fund - GrowthSectoral/Thematic,-,4811.57,4.50%,9.13%,12.56%,33.41%,15.02%,60.93%,40.61%,28.15%,16.73%,18.15%,2.48%,1.08%,-0.54%,1.60%,-0.47%,7.98%,9.96%,1.19%,-3.76%,3.87%,7.33%,3.77%,-0.45%,4.28%,13.73%,6.22%,17.54%,-18.75%,5.58%,1.20%,-2.64%,3.08%,3.71%,-2.05%,6.59%,1.11%,14.81%,-1.90%,47.63%,15.08%,-1.08%,65.60%,-0.40%,-,-,-,106/112,73/111,59/110,40/104,44/109,14/101,0/0,0/0,0/0,0/0,20.87,0.8,0.58,6.94,0.15,-,99.30%,35,-,-,-,0.70%,-,101.5082,0.93%,10-May-21,105.0845,15-Feb-21,54.9175,18-May-20,40.28%,40.56%,36.50%,33.60%,84.05%
Invesco India PSU Equity Fund - Direct Plan - GrowthSectoral/Thematic,-,227.6,4.45%,7.12%,12.68%,30.87%,19.24%,47.83%,18.91%,10.06%,14.02%,-,3.61%,-2.04%,-4.56%,7.30%,-1.84%,4.83%,20.69%,1.86%,-6.59%,7.70%,2.10%,9.26%,2.11%,11.45%,21.01%,32.92%,27.32%,-19.23%,2.10%,2.48%,-2.63%,7.02%,-7.83%,7.85%,6.99%,2.22%,15.96%,-0.76%,49.51%,15.87%,-0.30%,67.40%,-0.40%,-,-,-,8/112,14/111,10/110,6/104,8/109,15/101,39/92,0/0,0/0,0/0,22.35,0.83,-0.09,2.21,-0.03,-,99.19%,58,-,-,-,0.81%,-,137.8136,0.67%,10-May-21,142.0559,15-Feb-21,82.5629,18-May-20,40.09%,39.57%,29.99%,17.61%,42.68%
Invesco India PSU Equity Fund - GrowthSectoral/Thematic,1,227.6,4.41%,6.96%,12.28%,29.87%,18.59%,45.92%,17.57%,8.61%,12.38%,8.04%,0.48%,3.77%,4.38%,3.24%,-1.89%,1.44%,15.49%,-2.83%,-2.47%,4.30%,0.45%,0.58%,1.46%,3.45%,39.32%,1.10%,19.15%,-40.95%,11.80%,-5.82%,2.04%,7.01%,8.31%,-7.93%,11.40%,25.88%,-4.20%,-12.16%,41.68%,8.63%,-0.90%,-,-,-,-,-,54/125,81/124,61/123,12/117,21/122,15/114,72/105,77/90,69/87,51/69,20.96,0.87,0.21,0.9,0.05,-,99.19%,58,-,-,-,0.81%,-,233.0469,0.39%,10-May-21,235.3296,04-Mar-21,169.43,18-May-20,40.01%,60.87%,68.49%,108.26%,-
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - GrowthSectoral/Thematic,-,2549.07,4.27%,7.78%,11.17%,28.66%,11.74%,63.20%,41.21%,-,-,-,2.48%,1.11%,-0.52%,1.62%,-0.44%,8.04%,10.00%,1.22%,-3.71%,3.91%,7.38%,3.83%,1.58%,3.74%,39.77%,1.37%,19.46%,-40.79%,12.08%,-5.60%,2.29%,7.26%,8.57%,-7.65%,11.74%,26.88%,-3.03%,-11.43%,43.19%,9.87%,-0.10%,-,-,-,-,-,85/112,101/111,37/110,42/104,45/109,16/101,16/92,7/77,10/74,0/0,26.76,0.9,0.43,-0.51,0.13,-,99.09%,38,-,-,-,0.91%,-,119.345,0.7%,10-May-21,119.345,10-May-21,64.291,18-May-20,38.22%,45.41%,-,-,-
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - GrowthSectoral/Thematic,-,2549.07,4.26%,7.87%,11.38%,29.16%,12.05%,64.74%,42.85%,-,-,-,1.61%,-2.85%,4.31%,-2.27%,-3.01%,7.32%,8.60%,-1.35%,-3.65%,0.55%,1.68%,1.78%,6.13%,3.68%,16.06%,11.71%,23.19%,-19.64%,2.07%,0.08%,-2.76%,-2.70%,1.52%,-2.31%,7.91%,52.57%,6.60%,-,-,-,-,-,-,-,-,-,30/112,27/111,24/110,25/104,26/109,17/101,0/0,0/0,0/0,0/0,19.01,0.83,0.39,-0.22,0.09,-,99.09%,38,-,-,-,0.91%,-,43.6143,1.88%,10-May-21,43.6143,10-May-21,22.9396,18-May-20,37.45%,43.65%,-,-,-
Nippon India Banking Fund - Direct Plan - GrowthSectoral/Thematic,-,2659.19,4.25%,5.26%,-0.61%,28.61%,15.37%,84.66%,5.59%,4.68%,13.60%,-,1.80%,-0.31%,5.58%,2.05%,-0.26%,10.82%,6.07%,1.89%,11.86%,5.52%,23.97%,5.10%,6.24%,3.89%,16.27%,11.98%,23.56%,-19.58%,2.36%,-0.07%,-2.58%,-2.60%,1.69%,-2.08%,10.92%,55.50%,7.70%,-,-,-,-,-,-,-,-,-,119/125,83/124,67/123,46/117,49/122,17/114,0/0,0/0,0/0,0/0,28.41,1.24,0.11,-6.35,0.03,52.00%,99.06%,20,-,-,-,0.94%,-,113.894,0.7%,10-May-21,113.894,10-May-21,61.726,18-May-20,37.39%,38.41%,37.05%,39.21%,-
Nippon India Banking Fund - GrowthSectoral/Thematic,-,2659.19,4.23%,5.19%,-0.79%,28.15%,15.07%,83.32%,4.86%,3.95%,12.74%,11.45%,0.49%,3.85%,4.44%,3.32%,-1.80%,1.52%,15.57%,-2.74%,-2.37%,4.41%,0.54%,0.66%,12.65%,-2.66%,7.60%,23.22%,26.77%,-6.72%,7.12%,-,-,-,-,-,22.18%,-2.49%,-,-,-,-,-,-,-,-,-,-,17/112,26/111,26/110,13/104,13/109,18/101,29/92,0/0,0/0,0/0,19.36,0.91,1.04,6.01,0.22,52.00%,99.06%,20,-,-,-,0.94%,-,41.7638,1.88%,10-May-21,41.7638,10-May-21,22.0623,18-May-20,37.35%,-,-,-,-
ICICI Prudential Manufacture in India Fund - Direct - GrowthSectoral/Thematic,-,584.66,4.18%,4.90%,10.38%,42.99%,25.31%,84.74%,22.28%,-,-,-,4.27%,0.53%,0.38%,4.22%,-1.08%,5.07%,11.42%,-2.12%,-2.10%,3.71%,3.10%,1.68%,12.84%,-2.23%,8.06%,23.73%,27.40%,-6.29%,7.79%,-,-,-,-,-,23.15%,-0.60%,-,-,-,-,-,-,-,-,-,-,97/125,112/124,41/123,44/117,48/122,18/114,17/105,8/90,10/87,0/0,22.22,0.94,0,-7.21,0,-,98.98%,17,-,-,-,1.01%,-,80.53,0.94%,10-May-21,84.64,15-Feb-21,41.47,22-May-20,37.12%,35.42%,34.54%,36.79%,-
